Variable / Field Name,Form Name,Section Header,Unnamed: 3,Item Header,Unnamed: 5,Field Label,"Choices, Calculations, OR Slider Labels",Field Type,Unnamed: 9,Unnamed: 10,Text Validation Min,Text Validation Max,Unnamed: 13,Unnamed: 14,Form Display Name
2983,qr161,"Following is a list of items that describe children and youths. For each item that describes your child now or within the past 6 months, please choose if the item is very true or often true of your child, is somewhat or sometimes true of your child or if not true of your child. Please answer all items as well as you can, even if some do not seem to apply to your child.","Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.",,,Rashes or other skin problems ,"0=Not True (as far as you know), 1=Somewhat or Sometimes True, 2=Very True or Often True",1,,,,,,,Child Behavior Checklist for Ages 6-18 - Parent Report Form
2984,qr161,"Following is a list of items that describe children and youths. For each item that describes your child now or within the past 6 months, please choose if the item is very true or often true of your child, is somewhat or sometimes true of your child or if not true of your child. Please answer all items as well as you can, even if some do not seem to apply to your child.","Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.",,,Stomachaches ,"0=Not True (as far as you know), 1=Somewhat or Sometimes True, 2=Very True or Often True",1,,,,,,,Child Behavior Checklist for Ages 6-18 - Parent Report Form
2985,qr161,"Following is a list of items that describe children and youths. For each item that describes your child now or within the past 6 months, please choose if the item is very true or often true of your child, is somewhat or sometimes true of your child or if not true of your child. Please answer all items as well as you can, even if some do not seem to apply to your child.","Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.",,,"Vomiting, throwing up ","0=Not True (as far as you know), 1=Somewhat or Sometimes True, 2=Very True or Often True",1,,,,,,,Child Behavior Checklist for Ages 6-18 - Parent Report Form
2986,qr161,"Following is a list of items that describe children and youths. For each item that describes your child now or within the past 6 months, please choose if the item is very true or often true of your child, is somewhat or sometimes true of your child or if not true of your child. Please answer all items as well as you can, even if some do not seem to apply to your child.","Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.",,,Other (describe) ,"0=Not True (as far as you know), 1=Somewhat or Sometimes True, 2=Very True or Often True",1,,,,,,,Child Behavior Checklist for Ages 6-18 - Parent Report Form
2987,qr161,"Following is a list of items that describe children and youths. For each item that describes your child now or within the past 6 months, please choose if the item is very true or often true of your child, is somewhat or sometimes true of your child or if not true of your child. Please answer all items as well as you can, even if some do not seem to apply to your child.","Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.",,,Physically attacks people,"0=Not True (as far as you know), 1=Somewhat or Sometimes True, 2=Very True or Often True",1,,,,,,,Child Behavior Checklist for Ages 6-18 - Parent Report Form
2988,qr161,"Following is a list of items that describe children and youths. For each item that describes your child now or within the past 6 months, please choose if the item is very true or often true of your child, is somewhat or sometimes true of your child or if not true of your child. Please answer all items as well as you can, even if some do not seem to apply to your child.","Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.",,,"Picks nose, skin, or other parts of body (describe):","0=Not True (as far as you know), 1=Somewhat or Sometimes True, 2=Very True or Often True",1,,,,,,,Child Behavior Checklist for Ages 6-18 - Parent Report Form
2989,qr161,"Following is a list of items that describe children and youths. For each item that describes your child now or within the past 6 months, please choose if the item is very true or often true of your child, is somewhat or sometimes true of your child or if not true of your child. Please answer all items as well as you can, even if some do not seem to apply to your child.","Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.",,,Plays with own sex parts in public,"0=Not True (as far as you know), 1=Somewhat or Sometimes True, 2=Very True or Often True",1,,,,,,,Child Behavior Checklist for Ages 6-18 - Parent Report Form
2990,qr161,"Following is a list of items that describe children and youths. For each item that describes your child now or within the past 6 months, please choose if the item is very true or often true of your child, is somewhat or sometimes true of your child or if not true of your child. Please answer all items as well as you can, even if some do not seem to apply to your child.","Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.",,,Plays with own sex parts too much,"0=Not True (as far as you know), 1=Somewhat or Sometimes True, 2=Very True or Often True",1,,,,,,,Child Behavior Checklist for Ages 6-18 - Parent Report Form
2991,qr161,"Following is a list of items that describe children and youths. For each item that describes your child now or within the past 6 months, please choose if the item is very true or often true of your child, is somewhat or sometimes true of your child or if not true of your child. Please answer all items as well as you can, even if some do not seem to apply to your child.","Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.",,,Poor school work,"0=Not True (as far as you know), 1=Somewhat or Sometimes True, 2=Very True or Often True",1,,,,,,,Child Behavior Checklist for Ages 6-18 - Parent Report Form
2992,qr161,"Following is a list of items that describe children and youths. For each item that describes your child now or within the past 6 months, please choose if the item is very true or often true of your child, is somewhat or sometimes true of your child or if not true of your child. Please answer all items as well as you can, even if some do not seem to apply to your child.","Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.",,,Poorly coordinated or clumsy,"0=Not True (as far as you know), 1=Somewhat or Sometimes True, 2=Very True or Often True",1,,,,,,,Child Behavior Checklist for Ages 6-18 - Parent Report Form
2993,qr161,"Following is a list of items that describe children and youths. For each item that describes your child now or within the past 6 months, please choose if the item is very true or often true of your child, is somewhat or sometimes true of your child or if not true of your child. Please answer all items as well as you can, even if some do not seem to apply to your child.","Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.",,,Prefers being with older kids,"0=Not True (as far as you know), 1=Somewhat or Sometimes True, 2=Very True or Often True",1,,,,,,,Child Behavior Checklist for Ages 6-18 - Parent Report Form
2994,qr161,"Following is a list of items that describe children and youths. For each item that describes your child now or within the past 6 months, please choose if the item is very true or often true of your child, is somewhat or sometimes true of your child or if not true of your child. Please answer all items as well as you can, even if some do not seem to apply to your child.","Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.",,,Prefers being with younger kids,"0=Not True (as far as you know), 1=Somewhat or Sometimes True, 2=Very True or Often True",1,,,,,,,Child Behavior Checklist for Ages 6-18 - Parent Report Form
2995,qr161,"Following is a list of items that describe children and youths. For each item that describes your child now or within the past 6 months, please choose if the item is very true or often true of your child, is somewhat or sometimes true of your child or if not true of your child. Please answer all items as well as you can, even if some do not seem to apply to your child.","Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.",,,Refuses to talk,"0=Not True (as far as you know), 1=Somewhat or Sometimes True, 2=Very True or Often True",1,,,,,,,Child Behavior Checklist for Ages 6-18 - Parent Report Form
2996,qr161,"Following is a list of items that describe children and youths. For each item that describes your child now or within the past 6 months, please choose if the item is very true or often true of your child, is somewhat or sometimes true of your child or if not true of your child. Please answer all items as well as you can, even if some do not seem to apply to your child.","Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.",,,Repeats certain acts over and over; compulsions (describe):,"0=Not True (as far as you know), 1=Somewhat or Sometimes True, 2=Very True or Often True",1,,,,,,,Child Behavior Checklist for Ages 6-18 - Parent Report Form
2997,qr161,"Following is a list of items that describe children and youths. For each item that describes your child now or within the past 6 months, please choose if the item is very true or often true of your child, is somewhat or sometimes true of your child or if not true of your child. Please answer all items as well as you can, even if some do not seem to apply to your child.","Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.",,,Runs away from home,"0=Not True (as far as you know), 1=Somewhat or Sometimes True, 2=Very True or Often True",1,,,,,,,Child Behavior Checklist for Ages 6-18 - Parent Report Form
2998,qr161,"Following is a list of items that describe children and youths. For each item that describes your child now or within the past 6 months, please choose if the item is very true or often true of your child, is somewhat or sometimes true of your child or if not true of your child. Please answer all items as well as you can, even if some do not seem to apply to your child.","Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.",,,Screams a lot,"0=Not True (as far as you know), 1=Somewhat or Sometimes True, 2=Very True or Often True",1,,,,,,,Child Behavior Checklist for Ages 6-18 - Parent Report Form
2999,qr161,"Following is a list of items that describe children and youths. For each item that describes your child now or within the past 6 months, please choose if the item is very true or often true of your child, is somewhat or sometimes true of your child or if not true of your child. Please answer all items as well as you can, even if some do not seem to apply to your child.","Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.",,,"Secretive, keeps things to self","0=Not True (as far as you know), 1=Somewhat or Sometimes True, 2=Very True or Often True",1,,,,,,,Child Behavior Checklist for Ages 6-18 - Parent Report Form
3000,qr161,"Following is a list of items that describe children and youths. For each item that describes your child now or within the past 6 months, please choose if the item is very true or often true of your child, is somewhat or sometimes true of your child or if not true of your child. Please answer all items as well as you can, even if some do not seem to apply to your child.","Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.",,,Sees things that aren't there (describe):,"0=Not True (as far as you know), 1=Somewhat or Sometimes True, 2=Very True or Often True",1,,,,,,,Child Behavior Checklist for Ages 6-18 - Parent Report Form
3001,qr161,"Following is a list of items that describe children and youths. For each item that describes your child now or within the past 6 months, please choose if the item is very true or often true of your child, is somewhat or sometimes true of your child or if not true of your child. Please answer all items as well as you can, even if some do not seem to apply to your child.","Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.",,,Self-conscious or easily embarrassed,"0=Not True (as far as you know), 1=Somewhat or Sometimes True, 2=Very True or Often True",1,,,,,,,Child Behavior Checklist for Ages 6-18 - Parent Report Form
3002,qr161,"Following is a list of items that describe children and youths. For each item that describes your child now or within the past 6 months, please choose if the item is very true or often true of your child, is somewhat or sometimes true of your child or if not true of your child. Please answer all items as well as you can, even if some do not seem to apply to your child.","Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.",,,Sets fires,"0=Not True (as far as you know), 1=Somewhat or Sometimes True, 2=Very True or Often True",1,,,,,,,Child Behavior Checklist for Ages 6-18 - Parent Report Form
3003,qr161,"Following is a list of items that describe children and youths. For each item that describes your child now or within the past 6 months, please choose if the item is very true or often true of your child, is somewhat or sometimes true of your child or if not true of your child. Please answer all items as well as you can, even if some do not seem to apply to your child.","Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.",,,Sexual problems (describe):,"0=Not True (as far as you know), 1=Somewhat or Sometimes True, 2=Very True or Often True",1,,,,,,,Child Behavior Checklist for Ages 6-18 - Parent Report Form
3004,qr161,"Following is a list of items that describe children and youths. For each item that describes your child now or within the past 6 months, please choose if the item is very true or often true of your child, is somewhat or sometimes true of your child or if not true of your child. Please answer all items as well as you can, even if some do not seem to apply to your child.","Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.",,,Showing off or clowning,"0=Not True (as far as you know), 1=Somewhat or Sometimes True, 2=Very True or Often True",1,,,,,,,Child Behavior Checklist for Ages 6-18 - Parent Report Form
3005,qr161,"Following is a list of items that describe children and youths. For each item that describes your child now or within the past 6 months, please choose if the item is very true or often true of your child, is somewhat or sometimes true of your child or if not true of your child. Please answer all items as well as you can, even if some do not seem to apply to your child.","Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.",,,Too shy or timid,"0=Not True (as far as you know), 1=Somewhat or Sometimes True, 2=Very True or Often True",1,,,,,,,Child Behavior Checklist for Ages 6-18 - Parent Report Form
3006,qr161,"Following is a list of items that describe children and youths. For each item that describes your child now or within the past 6 months, please choose if the item is very true or often true of your child, is somewhat or sometimes true of your child or if not true of your child. Please answer all items as well as you can, even if some do not seem to apply to your child.","Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.",,,Sleeps less than most kids,"0=Not True (as far as you know), 1=Somewhat or Sometimes True, 2=Very True or Often True",1,,,,,,,Child Behavior Checklist for Ages 6-18 - Parent Report Form
3007,qr161,"Following is a list of items that describe children and youths. For each item that describes your child now or within the past 6 months, please choose if the item is very true or often true of your child, is somewhat or sometimes true of your child or if not true of your child. Please answer all items as well as you can, even if some do not seem to apply to your child.","Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.",,,Sleeps more than most kids during day and/or night (describe):,"0=Not True (as far as you know), 1=Somewhat or Sometimes True, 2=Very True or Often True",1,,,,,,,Child Behavior Checklist for Ages 6-18 - Parent Report Form
3008,qr161,"Following is a list of items that describe children and youths. For each item that describes your child now or within the past 6 months, please choose if the item is very true or often true of your child, is somewhat or sometimes true of your child or if not true of your child. Please answer all items as well as you can, even if some do not seem to apply to your child.","Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.",,,Inattentive or easily distracted,"0=Not True (as far as you know), 1=Somewhat or Sometimes True, 2=Very True or Often True",1,,,,,,,Child Behavior Checklist for Ages 6-18 - Parent Report Form
3009,qr161,"Following is a list of items that describe children and youths. For each item that describes your child now or within the past 6 months, please choose if the item is very true or often true of your child, is somewhat or sometimes true of your child or if not true of your child. Please answer all items as well as you can, even if some do not seem to apply to your child.","Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.",,,Speech problem (describe):,"0=Not True (as far as you know), 1=Somewhat or Sometimes True, 2=Very True or Often True",1,,,,,,,Child Behavior Checklist for Ages 6-18 - Parent Report Form
3010,qr161,"Following is a list of items that describe children and youths. For each item that describes your child now or within the past 6 months, please choose if the item is very true or often true of your child, is somewhat or sometimes true of your child or if not true of your child. Please answer all items as well as you can, even if some do not seem to apply to your child.","Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.",,,Stares blankly,"0=Not True (as far as you know), 1=Somewhat or Sometimes True, 2=Very True or Often True",1,,,,,,,Child Behavior Checklist for Ages 6-18 - Parent Report Form
3011,qr161,"Following is a list of items that describe children and youths. For each item that describes your child now or within the past 6 months, please choose if the item is very true or often true of your child, is somewhat or sometimes true of your child or if not true of your child. Please answer all items as well as you can, even if some do not seem to apply to your child.","Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.",,,Steals at home,"0=Not True (as far as you know), 1=Somewhat or Sometimes True, 2=Very True or Often True",1,,,,,,,Child Behavior Checklist for Ages 6-18 - Parent Report Form
3012,qr161,"Following is a list of items that describe children and youths. For each item that describes your child now or within the past 6 months, please choose if the item is very true or often true of your child, is somewhat or sometimes true of your child or if not true of your child. Please answer all items as well as you can, even if some do not seem to apply to your child.","Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.",,,Steals outside the home,"0=Not True (as far as you know), 1=Somewhat or Sometimes True, 2=Very True or Often True",1,,,,,,,Child Behavior Checklist for Ages 6-18 - Parent Report Form
3013,qr161,"Following is a list of items that describe children and youths. For each item that describes your child now or within the past 6 months, please choose if the item is very true or often true of your child, is somewhat or sometimes true of your child or if not true of your child. Please answer all items as well as you can, even if some do not seem to apply to your child.","Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.",,,Stores up too many things he/she doesn't need (describe):,"0=Not True (as far as you know), 1=Somewhat or Sometimes True, 2=Very True or Often True",1,,,,,,,Child Behavior Checklist for Ages 6-18 - Parent Report Form
3014,qr161,"Following is a list of items that describe children and youths. For each item that describes your child now or within the past 6 months, please choose if the item is very true or often true of your child, is somewhat or sometimes true of your child or if not true of your child. Please answer all items as well as you can, even if some do not seem to apply to your child.","Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.",,,Strange behavior (describe):,"0=Not True (as far as you know), 1=Somewhat or Sometimes True, 2=Very True or Often True",1,,,,,,,Child Behavior Checklist for Ages 6-18 - Parent Report Form
3015,qr161,"Following is a list of items that describe children and youths. For each item that describes your child now or within the past 6 months, please choose if the item is very true or often true of your child, is somewhat or sometimes true of your child or if not true of your child. Please answer all items as well as you can, even if some do not seem to apply to your child.","Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.",,,Strange ideas (describe):,"0=Not True (as far as you know), 1=Somewhat or Sometimes True, 2=Very True or Often True",1,,,,,,,Child Behavior Checklist for Ages 6-18 - Parent Report Form
3016,qr161,"Following is a list of items that describe children and youths. For each item that describes your child now or within the past 6 months, please choose if the item is very true or often true of your child, is somewhat or sometimes true of your child or if not true of your child. Please answer all items as well as you can, even if some do not seem to apply to your child.","Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.",,,"Stubborn, sullen, or irritable","0=Not True (as far as you know), 1=Somewhat or Sometimes True, 2=Very True or Often True",1,,,,,,,Child Behavior Checklist for Ages 6-18 - Parent Report Form
3017,qr161,"Following is a list of items that describe children and youths. For each item that describes your child now or within the past 6 months, please choose if the item is very true or often true of your child, is somewhat or sometimes true of your child or if not true of your child. Please answer all items as well as you can, even if some do not seem to apply to your child.","Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.",,,Sudden changes in mood or feelings,"0=Not True (as far as you know), 1=Somewhat or Sometimes True, 2=Very True or Often True",1,,,,,,,Child Behavior Checklist for Ages 6-18 - Parent Report Form
3018,qr161,"Following is a list of items that describe children and youths. For each item that describes your child now or within the past 6 months, please choose if the item is very true or often true of your child, is somewhat or sometimes true of your child or if not true of your child. Please answer all items as well as you can, even if some do not seem to apply to your child.","Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.",,,Sulks a lot,"0=Not True (as far as you know), 1=Somewhat or Sometimes True, 2=Very True or Often True",1,,,,,,,Child Behavior Checklist for Ages 6-18 - Parent Report Form
3019,qr161,"Following is a list of items that describe children and youths. For each item that describes your child now or within the past 6 months, please choose if the item is very true or often true of your child, is somewhat or sometimes true of your child or if not true of your child. Please answer all items as well as you can, even if some do not seem to apply to your child.","Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.",,,Suspicious,"0=Not True (as far as you know), 1=Somewhat or Sometimes True, 2=Very True or Often True",1,,,,,,,Child Behavior Checklist for Ages 6-18 - Parent Report Form
3020,qr161,"Following is a list of items that describe children and youths. For each item that describes your child now or within the past 6 months, please choose if the item is very true or often true of your child, is somewhat or sometimes true of your child or if not true of your child. Please answer all items as well as you can, even if some do not seem to apply to your child.","Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.",,,Swearing or obscene language,"0=Not True (as far as you know), 1=Somewhat or Sometimes True, 2=Very True or Often True",1,,,,,,,Child Behavior Checklist for Ages 6-18 - Parent Report Form
3021,qr161,"Following is a list of items that describe children and youths. For each item that describes your child now or within the past 6 months, please choose if the item is very true or often true of your child, is somewhat or sometimes true of your child or if not true of your child. Please answer all items as well as you can, even if some do not seem to apply to your child.","Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.",,,Talks about killing self,"0=Not True (as far as you know), 1=Somewhat or Sometimes True, 2=Very True or Often True",1,,,,,,,Child Behavior Checklist for Ages 6-18 - Parent Report Form
3022,qr161,"Following is a list of items that describe children and youths. For each item that describes your child now or within the past 6 months, please choose if the item is very true or often true of your child, is somewhat or sometimes true of your child or if not true of your child. Please answer all items as well as you can, even if some do not seem to apply to your child.","Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.",,,Talks or walks in sleep (describe):,"0=Not True (as far as you know), 1=Somewhat or Sometimes True, 2=Very True or Often True",1,,,,,,,Child Behavior Checklist for Ages 6-18 - Parent Report Form
3023,qr161,"Following is a list of items that describe children and youths. For each item that describes your child now or within the past 6 months, please choose if the item is very true or often true of your child, is somewhat or sometimes true of your child or if not true of your child. Please answer all items as well as you can, even if some do not seem to apply to your child.","Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.",,,Talks too much,"0=Not True (as far as you know), 1=Somewhat or Sometimes True, 2=Very True or Often True",1,,,,,,,Child Behavior Checklist for Ages 6-18 - Parent Report Form
3024,qr161,"Following is a list of items that describe children and youths. For each item that describes your child now or within the past 6 months, please choose if the item is very true or often true of your child, is somewhat or sometimes true of your child or if not true of your child. Please answer all items as well as you can, even if some do not seem to apply to your child.","Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.",,,Teases a lot,"0=Not True (as far as you know), 1=Somewhat or Sometimes True, 2=Very True or Often True",1,,,,,,,Child Behavior Checklist for Ages 6-18 - Parent Report Form
3025,qr161,"Following is a list of items that describe children and youths. For each item that describes your child now or within the past 6 months, please choose if the item is very true or often true of your child, is somewhat or sometimes true of your child or if not true of your child. Please answer all items as well as you can, even if some do not seem to apply to your child.","Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.",,,Temper tantrums or hot temper,"0=Not True (as far as you know), 1=Somewhat or Sometimes True, 2=Very True or Often True",1,,,,,,,Child Behavior Checklist for Ages 6-18 - Parent Report Form
3026,qr161,"Following is a list of items that describe children and youths. For each item that describes your child now or within the past 6 months, please choose if the item is very true or often true of your child, is somewhat or sometimes true of your child or if not true of your child. Please answer all items as well as you can, even if some do not seem to apply to your child.","Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.",,,Thinks about sex too much,"0=Not True (as far as you know), 1=Somewhat or Sometimes True, 2=Very True or Often True",1,,,,,,,Child Behavior Checklist for Ages 6-18 - Parent Report Form
3027,qr161,"Following is a list of items that describe children and youths. For each item that describes your child now or within the past 6 months, please choose if the item is very true or often true of your child, is somewhat or sometimes true of your child or if not true of your child. Please answer all items as well as you can, even if some do not seem to apply to your child.","Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.",,,Threatens people,"0=Not True (as far as you know), 1=Somewhat or Sometimes True, 2=Very True or Often True",1,,,,,,,Child Behavior Checklist for Ages 6-18 - Parent Report Form
3028,qr161,"Following is a list of items that describe children and youths. For each item that describes your child now or within the past 6 months, please choose if the item is very true or often true of your child, is somewhat or sometimes true of your child or if not true of your child. Please answer all items as well as you can, even if some do not seem to apply to your child.","Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.",,,Thumb-sucking,"0=Not True (as far as you know), 1=Somewhat or Sometimes True, 2=Very True or Often True",1,,,,,,,Child Behavior Checklist for Ages 6-18 - Parent Report Form
3029,qr161,"Following is a list of items that describe children and youths. For each item that describes your child now or within the past 6 months, please choose if the item is very true or often true of your child, is somewhat or sometimes true of your child or if not true of your child. Please answer all items as well as you can, even if some do not seem to apply to your child.","Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.",,,"Smokes, chews, or sniffs tobacco","0=Not True (as far as you know), 1=Somewhat or Sometimes True, 2=Very True or Often True",1,,,,,,,Child Behavior Checklist for Ages 6-18 - Parent Report Form
3030,qr161,"Following is a list of items that describe children and youths. For each item that describes your child now or within the past 6 months, please choose if the item is very true or often true of your child, is somewhat or sometimes true of your child or if not true of your child. Please answer all items as well as you can, even if some do not seem to apply to your child.","Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.",,,Trouble sleeping (describe):,"0=Not True (as far as you know), 1=Somewhat or Sometimes True, 2=Very True or Often True",1,,,,,,,Child Behavior Checklist for Ages 6-18 - Parent Report Form
3031,qr161,"Following is a list of items that describe children and youths. For each item that describes your child now or within the past 6 months, please choose if the item is very true or often true of your child, is somewhat or sometimes true of your child or if not true of your child. Please answer all items as well as you can, even if some do not seem to apply to your child.","Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.",,,"Truancy, skips school","0=Not True (as far as you know), 1=Somewhat or Sometimes True, 2=Very True or Often True",1,,,,,,,Child Behavior Checklist for Ages 6-18 - Parent Report Form
3032,qr161,"Following is a list of items that describe children and youths. For each item that describes your child now or within the past 6 months, please choose if the item is very true or often true of your child, is somewhat or sometimes true of your child or if not true of your child. Please answer all items as well as you can, even if some do not seem to apply to your child.","Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.",,,"Underactive, slow moving, or lacks energy","0=Not True (as far as you know), 1=Somewhat or Sometimes True, 2=Very True or Often True",1,,,,,,,Child Behavior Checklist for Ages 6-18 - Parent Report Form
3033,qr161,"Following is a list of items that describe children and youths. For each item that describes your child now or within the past 6 months, please choose if the item is very true or often true of your child, is somewhat or sometimes true of your child or if not true of your child. Please answer all items as well as you can, even if some do not seem to apply to your child.","Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.",,,"Unhappy, sad, or depressed","0=Not True (as far as you know), 1=Somewhat or Sometimes True, 2=Very True or Often True",1,,,,,,,Child Behavior Checklist for Ages 6-18 - Parent Report Form
3034,qr161,"Following is a list of items that describe children and youths. For each item that describes your child now or within the past 6 months, please choose if the item is very true or often true of your child, is somewhat or sometimes true of your child or if not true of your child. Please answer all items as well as you can, even if some do not seem to apply to your child.","Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.",,,Unusually loud,"0=Not True (as far as you know), 1=Somewhat or Sometimes True, 2=Very True or Often True",1,,,,,,,Child Behavior Checklist for Ages 6-18 - Parent Report Form
3035,qr161,"Following is a list of items that describe children and youths. For each item that describes your child now or within the past 6 months, please choose if the item is very true or often true of your child, is somewhat or sometimes true of your child or if not true of your child. Please answer all items as well as you can, even if some do not seem to apply to your child.","Following is a list of items that describe people. For each item, please pick the answer to describe yourself over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to you.",,,Uses drugs for nonmedical purposes (don't include alcohol or tobacco) (describe):,"0=Not True (as far as you know), 1=Somewhat or Sometimes True, 2=Very True or Often True",1,,,,,,,Child Behavior Checklist for Ages 6-18 - Parent Report Form
