Variable / Field Name,Form Name,Section Header,,Item Header,,Field Label,"Choices, Calculations, OR Slider Labels",Field Type,,,Text Validation Min,Text Validation Max,,,Form Display Name
4069,qr63,"In this survey, Parent/Guardian 1 refers to you. Parent/Guardian 2 refers to your spouse or the child's other caregiver.

If you are the child's only caregiver, answer only about yourself.","In this survey, Parent/Guardian 1 refers to you. Parent/Guardian 2 refers to your spouse or the child's other caregiver.

If you are the child's only caregiver, answer only about yourself.",,,"Are you, your spouse, or your child eligible for any of the following (choose all that apply)?","1=""Supplemental Security Income (SSI)"",
2=""Social Security Disability (SSD)"",
3=""Social Security Retirement Benefits"",
4=""Social Security Survivors Benefits"",
5=""Civil Service Pension"",
6=""Medical disability payment"",
7=""Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)"",
8=""Supplemental Nutrition Assistance Program (SNAP) Benefits""
9=""NYC Cash Assistance Program"",
10=""Military Retired Pay/Survivors Benefit Plan Anuity (SBP)""",2,3,n/a,n/a,n/a,,,Financial Support Questionnaire
4070,qr63,"In this survey, Parent/Guardian 1 refers to you. Parent/Guardian 2 refers to your spouse or the child's other caregiver.

If you are the child's only caregiver, answer only about yourself.","In this survey, Parent/Guardian 1 refers to you. Parent/Guardian 2 refers to your spouse or the child's other caregiver.

If you are the child's only caregiver, answer only about yourself.",,,Do you own or rent your residence?,"1=""Own"",
2=""Rent"",
3=""Choose not to disclose""",1,3,n/a,n/a,n/a,,,Financial Support Questionnaire
4071,qr63,"In this survey, Parent/Guardian 1 refers to you. Parent/Guardian 2 refers to your spouse or the child's other caregiver.

If you are the child's only caregiver, answer only about yourself.","In this survey, Parent/Guardian 1 refers to you. Parent/Guardian 2 refers to your spouse or the child's other caregiver.

If you are the child's only caregiver, answer only about yourself.",,,What type of residence is this?,"1=""Apartment"",
2=""Condo/townhouse"",
3=""Semi-detached house"",
4=""Single Family House"",
5=""Multi Family House"",
6=""Low Income Housing"",
7=""Mini Home/Trailer"",
8=""Choose not to disclose""",1,3,n/a,n/a,n/a,,,Financial Support Questionnaire
4072,qr63,"In this survey, Parent/Guardian 1 refers to you. Parent/Guardian 2 refers to your spouse or the child's other caregiver.

If you are the child's only caregiver, answer only about yourself.","In this survey, Parent/Guardian 1 refers to you. Parent/Guardian 2 refers to your spouse or the child's other caregiver.

If you are the child's only caregiver, answer only about yourself.",,,How many people live in this home?,,4,3,n/a,n/a,n/a,,,Financial Support Questionnaire
2535,qr102,,,,,What is your relation to the child?,"1 = ""Biological Mother"",
2 = ""Biological Father"",
3 = ""Stepmother"",
4 = ""Stepfather"",
5 = ""Guardian"",
6 = ""Other, please specify""",1,1,n/a,n/a,n/a,,,Pregnancy and Birth Questionnaire 
2536,qr102,,,,,Please tell us the date of birth of the biological mother:,,4,3,N/A,n/a,n/a,,,Pregnancy and Birth Questionnaire 
2537,qr102,,,,,If date of birth not known,"1=Unknown, 2=Not Available",1,1,n/a,n/a,n/a,,,Pregnancy and Birth Questionnaire 
2538,qr102,,,,,Please tell us the date of birth of the biological father:,,4,3,N/A,n/a,n/a,,,Pregnancy and Birth Questionnaire 
2539,qr102,,,,,If date of birth not known,"1=Unknown, 2=Not Available",1,1,n/a,n/a,n/a,,,Pregnancy and Birth Questionnaire 
2540,qr102,,,,,Has the mother/ have you ever smoked a cigarette on occasion or on a regular basis?,"1 = No,
2 = Yes,
3 = Unknown,
4 = Not Available ",1,1,1,oo,2,,,Pregnancy and Birth Questionnaire 
2541,qr102,,,,,"If yes, at the present time, does the mother/ do you smoke every day, on occasion, or not at all?","1 = ""Yes, every day"",
2 = ""Yes, on occasion"",
3 = ""No, not at all"",
4 = ""Unknown"", 
5 = ""Not Available"" ",1,1,3,1,oo,,,Pregnancy and Birth Questionnaire 
2542,qr102,,,,,"If yes, at what age did the mother/ you start smoking cigarettes?",,4,4,n/a,n/a,n/a,,,Pregnancy and Birth Questionnaire 
2543,qr102,,,,,"If yes, at what age did the mother/ you start smoking cigarettes?","1=Unknown, 2=Not Available",1,1,n/a,n/a,n/a,,,Pregnancy and Birth Questionnaire 
2544,qr102,,,,,"If yes, how many cigarettes does the mother/ do you smoke per day?","1 = Less than 1 cigarette/ week,
2 = Less than 1 cigarette/ day,
3 = 1-5 cigarettes/ day,
4 = 6-10 cigarettes/ day,
5 = 11-20 cigarettes/ day,
6 = More than 20 cigarettes/ day,
7 = Unknown, 
8 = Not Available ",1,1,1,oo,6,,,Pregnancy and Birth Questionnaire 
2545,qr102,,,,,"Before pregnancy, i.e. 12 MONTHS beforehand, did the mother/ you smoke every day, on occasion, or not at all?","1 = ""Yes, every day"",
2 = ""Yes, on occasion"",
3 = ""No, not at all"",
4 = ""Unknown"", 
5 = ""Not Available"" ",1,1,3,1,oo,,,Pregnancy and Birth Questionnaire 
2546,qr102,,,,,"If yes, how many cigarettes did the mother/ you smoke per day before pregnancy?","1 = Less than 1 cigarette/ week,
2 = Less than 1 cigarette/ day,
3 = 1-5 cigarettes/ day,
4 = 6-10 cigarettes/ day,
5 = 11-20 cigarettes/ day,
6 = More than 20 cigarettes/ day,
7 = Unknown, 
8 = Not Available ",1,1,1,oo,6,,,Pregnancy and Birth Questionnaire 
2547,qr102,,,,,Did the mother/ you smoke cigarettes during pregancy?,"1 = No,
2 = Yes,
3 = Unknown,
4 = Not Available ",1,1,1,oo,2,,,Pregnancy and Birth Questionnaire 
2548,qr102,,,,,"If yes, how many cigarettes did the mother/ you smoke during the first trimester?","1 = Less than 1 cigarette/ week,
2 = Less than 1 cigarette/ day,
3 = 1-5 cigarettes/ day,
4 = 6-10 cigarettes/ day,
5 = 11-20 cigarettes/ day,
6 = More than 20 cigarettes/ day,
7 = Unknown, 
8 = Not Available ",1,1,1,oo,6,,,Pregnancy and Birth Questionnaire 
2549,qr102,,,,,"If yes, how many cigarettes did the mother/ you smoke during the second trimester?","1 = Less than 1 cigarette/ week,
2 = Less than 1 cigarette/ day,
3 = 1-5 cigarettes/ day,
4 = 6-10 cigarettes/ day,
5 = 11-20 cigarettes/ day,
6 = More than 20 cigarettes/ day,
7 = Unknown, 
8 = Not Available ",1,1,1,oo,6,,,Pregnancy and Birth Questionnaire 
2550,qr102,,,,,"If yes, how many cigarettes did the mother/ you smoke during the third trimester?","1 = Less than 1 cigarette/ week,
2 = Less than 1 cigarette/ day,
3 = 1-5 cigarettes/ day,
4 = 6-10 cigarettes/ day,
5 = 11-20 cigarettes/ day,
6 = More than 20 cigarettes/ day,
7 = Unknown, 
8 = Not Available ",1,1,1,oo,6,,,Pregnancy and Birth Questionnaire 
2551,qr102,,,,,Did the mother/ you smoke during the breast feeding period?,"1 = No,
2 = Yes,
3 = Unknown,
4 = Not Available ",1,1,1,oo,2,,,Pregnancy and Birth Questionnaire 
2552,qr102,,,,,"If yes, how many cigarettes did the mother/ you smoke during the breast feeding period?","1 = Less than 1 cigarette/ week,
2 = Less than 1 cigarette/ day,
3 = 1-5 cigarettes/ day,
4 = 6-10 cigarettes/ day,
5 = 11-20 cigarettes/ day,
6 = More than 20 cigarettes/ day,
7 = Unknown, 
8 = Not Available ",1,1,1,oo,6,,,Pregnancy and Birth Questionnaire 
2553,qr102,,,,,Was the father or any other person living with the mother/ you smoking during her/ your pregnancy?,"1 = No,
2 = Yes,
3 = Unknown,
4 = Not Available ",1,1,1,oo,2,,,Pregnancy and Birth Questionnaire 
2554,qr102,,,,,"If yes, was the father or other person living with the mother/ you smoking during her/ your pregnancy IN THE PRESENCE of the mother/you?","1 = No,
2 = Yes,
3 = Unknown,
4 = Not Available ",1,1,1,oo,2,,,Pregnancy and Birth Questionnaire 
2555,qr102,,,,,"If yes, how many cigarettes per day did they smoke during the mother's/ your pregnancy with her/ you being present?","1 = Less than 1 cigarette/ week,
2 = Less than 1 cigarette/ day,
3 = 1-5 cigarettes/ day,
4 = 6-10 cigarettes/ day,
5 = 11-20 cigarettes/ day,
6 = More than 20 cigarettes/ day,
7 = Unknown, 
8 = Not Available ",1,1,1,oo,6,,,Pregnancy and Birth Questionnaire 
2556,qr102,,,,,Could you please specify at which stage of the pregnancy they smoked this number of cigarettes?,"1 = During the first trimester,
2 = During the second trimester,
3 = During the third trimester,
4 = During the whole pregnancy,
5 = Unkown,
6 = Not Available",1,1,n/a,oo,4,,,Pregnancy and Birth Questionnaire 
2557,qr102,,,"During the pregnancy, did THE MOTHER/ did you experience any of the following:","During the pregnancy, did THE MOTHER/ did you experience any of the following:","A medical problem or a neurological disease requiring treatment (e.g. diabetes, hypertension, cancer, or convulsions)?","1 = No,
2 = Yes,
3 = Unknown,
4 = Not Available ",1,1,1,oo,2,,,Pregnancy and Birth Questionnaire 
2558,qr102,,,"During the pregnancy, did THE MOTHER/ did you experience any of the following:","During the pregnancy, did THE MOTHER/ did you experience any of the following:",Was the mother (were you) granted leave from work because of pregnancy?,"1 = No,
2 = Yes,
3 = Unknown,
4 = Not Available, 
5 = Did not work during pregnancy",1,1,1,oo,oo,,,Pregnancy and Birth Questionnaire 
2559,qr102,,,"During the pregnancy, did THE MOTHER/ did you experience any of the following:","During the pregnancy, did THE MOTHER/ did you experience any of the following:","If yes, could you please specify at which stage of pregnancy the mother was (you were) granted leave?","1 = During the first trimester,
2 = During the second trimester,
3 = During the third trimester,
4 = During the whole pregnancy,
5 = Unkown,
6 = Not Available",1,1,n/a,oo,oo,,,Pregnancy and Birth Questionnaire 
2560,qr102,,,"During the pregnancy, did THE MOTHER/ did you experience any of the following:","During the pregnancy, did THE MOTHER/ did you experience any of the following:",Has the mother (have you) taken any PRESCRIBED medication during pregnancy?,"1 = No,
2 = Yes,
3 = Unknown,
4 = Not Available ",1,1,1,oo,2,,,Pregnancy and Birth Questionnaire 
2561,qr102,,,"During the pregnancy, did THE MOTHER/ did you experience any of the following:","During the pregnancy, did THE MOTHER/ did you experience any of the following:","If yes, at which stage of pregnancy did the mother (you) take prescribed medication?","1 = During the first trimester,
2 = During the second trimester,
3 = During the third trimester,
4 = During the whole pregnancy,
5 = Unkown,
6 = Not Available",1,1,n/a,oo,4,,,Pregnancy and Birth Questionnaire 
2562,qr102,,,,,Has the mother (have you) taken any UNPRESCRIBED medication during pregnancy?,"1 = No,
2 = Yes,
3 = Unknown,
4 = Not Available ",1,1,1,oo,2,,,Pregnancy and Birth Questionnaire 
2563,qr102,,,,,"If yes, at which stage of pregnancy did the mother (you) take this medication?","1 = During the first trimester,
2 = During the second trimester,
3 = During the third trimester,
4 = During the whole pregnancy,
5 = Unkown,
6 = Not Available",1,1,n/a,oo,4,,,Pregnancy and Birth Questionnaire 
2564,qr102,,,,,Has the mother (have you) taken any illicit drugs during pregnancy?,"1 = No,
2 = Yes,
3 = Unknown,
4 = Not Available ",1,1,1,oo,2,,,Pregnancy and Birth Questionnaire 
2565,qr102,,,,,"If yes, at which stage of pregnancy did the mother (you) take illicit drugs?","1 = During the first trimester,
2 = During the second trimester,
3 = During the third trimester,
4 = During the whole pregnancy,
5 = Unkown,
6 = Not Available",1,1,n/a,oo,4,,,Pregnancy and Birth Questionnaire 
2566,qr102,,,,,Has the mother/ have you consumed any alcohol during pregnancy?,"1 = No,
2 = Yes,
3 = Unknown,
4 = Not Available ",1,1,1,oo,2,,,Pregnancy and Birth Questionnaire 
2567,qr102,,,,,"If yes, did the mother (you) have beer and if so: what kind of beer (please write down the type)?","1 = No,
2 = Yes,
3 = Unknown,
4 = Not Available ",1,1,1,oo,2,,,Pregnancy and Birth Questionnaire 
2568,qr102,,,,,How much beer did the mother/ did you have per week?,,4,4,n/a,n/a,n/a,,,Pregnancy and Birth Questionnaire 
2569,qr102,,,,,"If yes, did the mother/ you have wine and if so: what kind of wine (please write down the type)?","1 = No,
2 = Yes,
3 = Unknown,
4 = Not Available ",1,1,1,oo,2,,,Pregnancy and Birth Questionnaire 
2570,qr102,,,,,How much wine did the mother/ did you have per week?,,4,4,n/a,n/a,n/a,,,Pregnancy and Birth Questionnaire 
2571,qr102,,,,,"If yes, did the mother (you) have spirits and if so: what kind of spirits (please write down the type)?","1 = No,
2 = Yes,
3 = Unknown,
4 = Not Available ",1,1,1,oo,2,,,Pregnancy and Birth Questionnaire 
2572,qr102,,,,,How much spirits did the mother/ did you have per week?,,4,4,n/a,n/a,n/a,,,Pregnancy and Birth Questionnaire 
2573,qr102,,,,,If the mother (you) had alcohol: At which stage of pregnancy did the mother (you) have this amount of alcohol?,"1 = During the first trimester,
2 = During the second trimester,
3 = During the third trimester,
4 = During the whole pregnancy,
5 = Unkown,
6 = Not Available",1,1,n/a,oo,4,,,Pregnancy and Birth Questionnaire 
2574,qr102,,,,,Please tell us the exact number of completed weeks of pregnancy when your child was born:,,4,,n/a,n/a,n/a,,,Pregnancy and Birth Questionnaire 
2575,qr102,,,,,Were there any significant complications during labour or delivery (i.e. pre-eclampsia requiring medication)?,"1 = No,
2 = Yes,
3 = Unknown,
4 = Not Available ",1,1,1,oo,2,,,Pregnancy and Birth Questionnaire 
2576,qr102,,,,,Did the mother/ you opt for a Cesarian section?,"1 = No,
2 = Yes,
3 = Unknown,
4 = Not Available ",1,1,1,oo,oo,,,Pregnancy and Birth Questionnaire 
2577,qr102,,,,,Did the mother/ you require an emergency Cesarian section?,"1 = No,
2 = Yes,
3 = Unknown,
4 = Not Available ",1,1,1,oo,2,,,Pregnancy and Birth Questionnaire 
2578,qr102,,,,,What was the birth weight of your child? (Pounds),,4,4,n/a,n/a,n/a,,,Pregnancy and Birth Questionnaire 
2579,qr102,,,,,What was the birth weight of your child? (Ounces),,4,4,n/a,n/a,n/a,,,Pregnancy and Birth Questionnaire 
2580,qr102,,,,,What was the birth weight of your child?,"1 = Unknown, 2=Not Available",1,1,n/a,n/a,n/a,,,Pregnancy and Birth Questionnaire 
2581,qr102,,,,,What was the height of your child at birth in cm?,,4,4,n/a,n/a,n/a,,,Pregnancy and Birth Questionnaire 
2582,qr102,,,,,What was the height of your child at birth in cm?,"1 = Unknown, 2=Not Available",1,1,n/a,n/a,n/a,,,Pregnancy and Birth Questionnaire 
2583,qr102,,,,,What was the height of your child at birth in cm?,,4,4,n/a,n/a,n/a,,,Pregnancy and Birth Questionnaire 
2584,qr102,,,,,How long did the mother/ you stay in hospital for your child's birth?,"1 = Unknown, 2=Not Available",1,1,n/a,n/a,n/a,,,Pregnancy and Birth Questionnaire 
2585,qr102,,,,,Did your child spend any time in the intensive care unit after birth?,"1 = No,
2 = Yes,
3 = Unknown,
4 = Not Available ",1,1,1,oo,2,,,Pregnancy and Birth Questionnaire 
2586,qr102,,,,,Did the mother/ you breast feed your child?,"1 = No,
2 = Yes,
3 = Unknown,
4 = Not Available ",1,1,1,oo,oo,,,Pregnancy and Birth Questionnaire 
2587,qr102,,,,,"For how many weeks did the mother/ you feed the child using breast milk only? (i.e. except for vitamins or medicine, the mother/ you did not give your child any water, formula milk, other liquids or solid food).",,4,4,n/a,n/a,n/a,,,Pregnancy and Birth Questionnaire 
2588,qr102,,,,,"For how many weeks did the mother/ you feed the child using breast milk only? (i.e. except for vitamins or medicine, the mother/ you did not give your child any water, formula milk, other liquids or solid food).","1 = Unknown, 2=Not Available",1,1,n/a,n/a,n/a,,,Pregnancy and Birth Questionnaire 
2589,qr102,,,,,How old was your child when the mother/ you stopped breast feeding?,,4,4,n/a,n/a,n/a,,,Pregnancy and Birth Questionnaire 
2590,qr102,,,,,How old was your child when the mother/ you stopped breast feeding?,"1 = Unknown, 2=Not Available",1,1,n/a,n/a,n/a,,,Pregnancy and Birth Questionnaire 
2591,qr102,,,,,How old was your child when the mother/ you started feeding formula milk or any other kind of milk?,,4,4,n/a,n/a,n/a,,,Pregnancy and Birth Questionnaire 
2592,qr102,,,,,How old was your child when the mother/ you started feeding formula milk or any other kind of milk?,"1 = Unknown, 2=Not Available",1,1,n/a,n/a,n/a,,,Pregnancy and Birth Questionnaire 
2593,qr102,,,,,"How old was your child when the mother/ you started feeding him/ her water, juice without sugar or other liquids without sugar?",,4,4,n/a,n/a,n/a,,,Pregnancy and Birth Questionnaire 
2594,qr102,,,,,"How old was your child when the mother/ you started feeding him/ her water, juice without sugar or other liquids without sugar?","1 = Unknown, 2=Not Available",1,1,n/a,n/a,n/a,,,Pregnancy and Birth Questionnaire 
2595,qr102,,,,,"How old was your child when the mother/ you started feeding him/ her cereals, fruit, vegetables, meat or other solid food?",,4,4,n/a,n/a,n/a,,,Pregnancy and Birth Questionnaire 
2596,qr102,,,,,"How old was your child when the mother/ you started feeding him/ her cereals, fruit, vegetables, meat or other solid food?","1 = Unknown, 2=Not Available",1,1,n/a,n/a,n/a,,,Pregnancy and Birth Questionnaire 
4615,qr97,,,,,Has the child/adult experienced tic symptoms this week?,"0=No, 1=Yes",1,,,,,,,Yale Global Tic Severity Scale 
4616,qr97,,,Section: Motor Tics,Section: Motor Tics,Motor tics-Number,"0 = 0, 1 = Single Tic, 2 = 2, 3 = 3, 4 = 4, 5 = 5",1,,,,,,,Yale Global Tic Severity Scale 
4617,qr97,,,Section: Motor Tics,Section: Motor Tics,Motor Tics-Frequency,"0 = 0, 1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5",1,,,,,,,Yale Global Tic Severity Scale 
4618,qr97,,,Section: Motor Tics,Section: Motor Tics,Motor Tics - Intensity,"0 = Absent, 1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5",1,,,,,,,Yale Global Tic Severity Scale 
4619,qr97,,,Section: Motor Tics,Section: Motor Tics,Motor Tics- Complexity,"0 = None, 1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5",1,,,,,,,Yale Global Tic Severity Scale 
4620,qr97,,,Section: Motor Tics,Section: Motor Tics,Motor Tics-Interference,"0 = None, 1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5",1,,,,,,,Yale Global Tic Severity Scale 
4621,qr97,,,Vocal Tics,Vocal Tics,Vocal Tics- Number,"0 = None, 1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5",1,,,,,,,Yale Global Tic Severity Scale 
4622,qr97,,,Vocal Tics,Vocal Tics,Vocal Tics- Frequency,"0 = None, 1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5",1,,,,,,,Yale Global Tic Severity Scale 
4623,qr97,,,Vocal Tics,Vocal Tics,Vocal Tics- Intensity,"0 = None, 1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5",1,,,,,,,Yale Global Tic Severity Scale 
4624,qr97,,,Vocal Tics,Vocal Tics,Vocal Tics-Complexity,"0 = None, 1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5",1,,,,,,,Yale Global Tic Severity Scale 
4625,qr97,,,Vocal Tics,Vocal Tics,Vocal Tics-Interference,"0 = None, 1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5",1,,,,,,,Yale Global Tic Severity Scale 
4626,qr97,,,Overall Impairment,Overall Impairment,Overall TS Impairment Rating,"0 = 0, 10 = 10, 20 = 20, 30 = 30, 40 = 40, 50 = 50",1,,,,,,,Yale Global Tic Severity Scale 
3112,qr23,,,,,"Concern with dirt, germs, certain illnesses (e.g., AIDS)","1=Current, 2=Past",1,2,n/a,oo,1,,,Children's Yale-Brown Obsessive Compulsive Scale
3113,qr23,,,,,"Concerns or disgust with bodily waste or secretions (e.g. urine, feces, saliva)","1=Current, 2=Past",1,2,n/a,oo,1,,,Children's Yale-Brown Obsessive Compulsive Scale
3114,qr23,,,,,"Excessive concern with environmental contaminants (e.g., asbestos, radiation, toxic waste)","1=Current, 2=Past",2,2,n/a,oo,1,,,Children's Yale-Brown Obsessive Compulsive Scale
3115,qr23,,,,,"Excessive concern with household items (e.g., cleaners, solvents)","1=Current, 2=Past",2,2,n/a,oo,1,,,Children's Yale-Brown Obsessive Compulsive Scale
3116,qr23,,,,,Excessive concern about animals / insects,"1=Current, 2=Past",2,2,n/a,oo,1,,,Children's Yale-Brown Obsessive Compulsive Scale
3117,qr23,,,,,Excessively bothered by sticky substances or residues,"1=Current, 2=Past",2,2,n/a,oo,1,,,Children's Yale-Brown Obsessive Compulsive Scale
3118,qr23,,,,,Concerned will get ill because of contaminant,"1=Current, 2=Past",2,2,n/a,oo,1,,,Children's Yale-Brown Obsessive Compulsive Scale
3119,qr23,,,,,Concerned will get others ill by spreading contaminant (aggressive),"1=Current, 2=Past",2,2,n/a,oo,1,,,Children's Yale-Brown Obsessive Compulsive Scale
3120,qr23,,,,,No concern with consequences of contamination other than how it might feel,"1=Current, 2=Past",2,2,n/a,oo,1,,,Children's Yale-Brown Obsessive Compulsive Scale
3121,qr23,,,,,Other,"1=Current, 2=Past",2,2,n/a,oo,1,,,Children's Yale-Brown Obsessive Compulsive Scale
3122,qr23,,,,,Fear might harm self,"1=Current, 2=Past",2,2,n/a,oo,1,,,Children's Yale-Brown Obsessive Compulsive Scale
3123,qr23,,,,,Fear might harm others,"1=Current, 2=Past",2,2,n/a,oo,1,,,Children's Yale-Brown Obsessive Compulsive Scale
3124,qr23,,,,,Fear harm will come to self,"1=Current, 2=Past",2,2,n/a,oo,1,,,Children's Yale-Brown Obsessive Compulsive Scale
3125,qr23,,,,,Fear harm will come to others (maybe because of something child did or did not do),"1=Current, 2=Past",2,2,n/a,oo,1,,,Children's Yale-Brown Obsessive Compulsive Scale
3126,qr23,,,,,Violent or horrific images,"1=Current, 2=Past",2,2,n/a,oo,1,,,Children's Yale-Brown Obsessive Compulsive Scale
3127,qr23,,,,,Fear of blurting out obscenities or insults,"1=Current, 2=Past",2,2,n/a,oo,1,,,Children's Yale-Brown Obsessive Compulsive Scale
3128,qr23,,,,,Fear of doing something embarrassing,"1=Current, 2=Past",2,2,n/a,oo,1,,,Children's Yale-Brown Obsessive Compulsive Scale
3129,qr23,,,,,"Fear will act on unwanted impulses (e.g., to stab a family member)","1=Current, 2=Past",2,2,n/a,oo,1,,,Children's Yale-Brown Obsessive Compulsive Scale
3130,qr23,,,,,Fear will steal things,"1=Current, 2=Past",2,2,n/a,oo,1,,,Children's Yale-Brown Obsessive Compulsive Scale
3131,qr23,,,,,"Fear will be responsible for something else terrible happening (e.g. ,fire, burglary, flood)","1=Current, 2=Past",2,2,n/a,oo,1,,,Children's Yale-Brown Obsessive Compulsive Scale
3132,qr23,,,,,Other,"1=Current, 2=Past",2,2,n/a,oo,1,,,Children's Yale-Brown Obsessive Compulsive Scale
3133,qr23,,,,,"Forbidden or perverse sexual thoughts, images, impulses","1=Current, 2=Past",2,2,n/a,oo,1,,,Children's Yale-Brown Obsessive Compulsive Scale
3134,qr23,,,,,Content involves homosexuality,"1=Current, 2=Past",2,2,n/a,oo,1,,,Children's Yale-Brown Obsessive Compulsive Scale
3135,qr23,,,,,Sexual behavior towards others (aggressive),"1=Current, 2=Past",2,2,n/a,oo,1,,,Children's Yale-Brown Obsessive Compulsive Scale
3136,qr23,,,,,Other,"1=Current, 2=Past",2,2,n/a,oo,1,,,Children's Yale-Brown Obsessive Compulsive Scale
3137,qr23,,,,,Fear of losing things,"1=Current, 2=Past",2,2,n/a,oo,1,,,Children's Yale-Brown Obsessive Compulsive Scale
3138,qr23,,,,,Other,"1=Current, 2=Past",2,2,n/a,oo,1,,,Children's Yale-Brown Obsessive Compulsive Scale
3139,qr23,,,,,"Lucky / unlucky numbers, colors, words","1=Current, 2=Past",2,2,n/a,oo,1,,,Children's Yale-Brown Obsessive Compulsive Scale
3140,qr23,,,,,Other,"1=Current, 2=Past",2,2,n/a,oo,1,,,Children's Yale-Brown Obsessive Compulsive Scale
3141,qr23,,,,,Excessive concern with illness or disease,"1=Current, 2=Past",2,2,n/a,oo,1,,,Children's Yale-Brown Obsessive Compulsive Scale
3142,qr23,,,,,Excessive concern with body part or aspect of appearance (e.g. dysmorphophobia),"1=Current, 2=Past",2,2,n/a,oo,1,,,Children's Yale-Brown Obsessive Compulsive Scale
3143,qr23,,,,,Other,"1=Current, 2=Past",2,2,n/a,oo,1,,,Children's Yale-Brown Obsessive Compulsive Scale
3144,qr23,,,,,Excessive concern or fear of offending religious objects,"1=Current, 2=Past",2,2,n/a,oo,1,,,Children's Yale-Brown Obsessive Compulsive Scale
3145,qr23,,,,,Excessive concern with right / wrong morally,"1=Current, 2=Past",2,2,n/a,oo,1,,,Children's Yale-Brown Obsessive Compulsive Scale
3146,qr23,,,,,Other,"1=Current, 2=Past",2,2,n/a,oo,1,,,Children's Yale-Brown Obsessive Compulsive Scale
3147,qr23,,,,,The need to know or remember,"1=Current, 2=Past",2,2,n/a,oo,1,,,Children's Yale-Brown Obsessive Compulsive Scale
3148,qr23,,,,,Fear of saying certain things,"1=Current, 2=Past",2,2,n/a,oo,1,,,Children's Yale-Brown Obsessive Compulsive Scale
3149,qr23,,,,,Fear of not saying just the right thing,"1=Current, 2=Past",2,2,n/a,oo,1,,,Children's Yale-Brown Obsessive Compulsive Scale
3150,qr23,,,,,Intrusive (non-violent) images,"1=Current, 2=Past",2,2,n/a,oo,1,,,Children's Yale-Brown Obsessive Compulsive Scale
3151,qr23,,,,,"Intrusive sounds, words, music or numbers","1=Current, 2=Past",2,2,n/a,oo,1,,,Children's Yale-Brown Obsessive Compulsive Scale
3152,qr23,,,,,Other,"1=Current, 2=Past",2,2,n/a,oo,1,,,Children's Yale-Brown Obsessive Compulsive Scale
3153,qr23,,,,,"OBSESSIONS (describe, listing by order of severity, with #1 being the most sever, #2 second most severe, etc)",,4,2,n/a,n/a,n/a,,,Children's Yale-Brown Obsessive Compulsive Scale
3154,qr23,,,,,Excessive or ritualized hand washing,"1=Current, 2=Past",2,2,n/a,oo,1,,,Children's Yale-Brown Obsessive Compulsive Scale
3155,qr23,,,,,"Excessive or ritualized showering, bathing, tooth brushing, grooming, toilet routine","1=Current, 2=Past",2,2,n/a,oo,1,,,Children's Yale-Brown Obsessive Compulsive Scale
3156,qr23,,,,,"Excessive cleaning of items, such as personal clothes or important objects","1=Current, 2=Past",2,2,n/a,oo,1,,,Children's Yale-Brown Obsessive Compulsive Scale
3157,qr23,,,,,Other measures to prevent or remove contact with contaminants,"1=Current, 2=Past",2,2,n/a,oo,1,,,Children's Yale-Brown Obsessive Compulsive Scale
3158,qr23,,,,,Other,"1=Current, 2=Past",2,2,n/a,oo,1,,,Children's Yale-Brown Obsessive Compulsive Scale
3159,qr23,,,,,"Checking locks, toys, school books / items, etc","1=Current, 2=Past",2,2,n/a,oo,1,,,Children's Yale-Brown Obsessive Compulsive Scale
3160,qr23,,,,,"Checking associated with getting washed, dressed, or undressed","1=Current, 2=Past",2,2,n/a,oo,1,,,Children's Yale-Brown Obsessive Compulsive Scale
3161,qr23,,,,,Checking that did not / will not harm others,"1=Current, 2=Past",2,2,n/a,oo,11,,,Children's Yale-Brown Obsessive Compulsive Scale
3162,qr23,,,,,Checking that did not / will not harm self,"1=Current, 2=Past",2,2,n/a,oo,1,,,Children's Yale-Brown Obsessive Compulsive Scale
3163,qr23,,,,,Checking that nothing terrible did / will happen,"1=Current, 2=Past",2,2,n/a,oo,1,,,Children's Yale-Brown Obsessive Compulsive Scale
3164,qr23,,,,,Checking that did not make mistake,"1=Current, 2=Past",2,2,n/a,oo,1,,,Children's Yale-Brown Obsessive Compulsive Scale
3165,qr23,,,,,Checking tied to somatic obsessions,"1=Current, 2=Past",2,2,n/a,oo,1,,,Children's Yale-Brown Obsessive Compulsive Scale
3166,qr23,,,,,Other,"1=Current, 2=Past",2,2,n/a,oo,1,,,Children's Yale-Brown Obsessive Compulsive Scale
3167,qr23,,,,,"Rereading, erasing, or rewriting","1=Current, 2=Past",2,2,n/a,oo,1,,,Children's Yale-Brown Obsessive Compulsive Scale
3168,qr23,,,,,"Need to repeat activities (e.g. in / out of doorway, up / down from chair)","1=Current, 2=Past",2,2,n/a,oo,1,,,Children's Yale-Brown Obsessive Compulsive Scale
