Variable / Field Name,Form Name,Section Header,Unnamed: 3,Item Header,Unnamed: 5,Field Label,"Choices, Calculations, OR Slider Labels",Field Type,Unnamed: 9,Unnamed: 10,Text Validation Min,Text Validation Max,Unnamed: 13,Unnamed: 14,Form Display Name
2004,qr20,"Below is a list of items that describe kids. For each item that describes you now or within the past 6 months, please circle the 2 if the item is very true or often true of you. Circle the 1 if the item is somewhat or sometimes true of you. If the item is not true of you, circle the 0.","Below is a list of items that describe kids. For each item that describes you now or within the past 6 months, please select the 2 if the item is very true or often true of you. Select the 1 if the item is somewhat or sometimes true of you. If the item is not true of you, select the 0.",,,I feel overtired without good reason,"0= Not True (as far as you know), 1= Somewhat or Sometimes True, 2= Very True or Often True",1,1,0,oo,2,,,Youth Self Report
2005,qr20,"Below is a list of items that describe kids. For each item that describes you now or within the past 6 months, please circle the 2 if the item is very true or often true of you. Circle the 1 if the item is somewhat or sometimes true of you. If the item is not true of you, circle the 0.","Below is a list of items that describe kids. For each item that describes you now or within the past 6 months, please select the 2 if the item is very true or often true of you. Select the 1 if the item is somewhat or sometimes true of you. If the item is not true of you, select the 0.",,,I am overweight,"0= Not True (as far as you know), 1= Somewhat or Sometimes True, 2= Very True or Often True",1,1,0,oo,2,,,Youth Self Report
2006,qr20,"Below is a list of items that describe kids. For each item that describes you now or within the past 6 months, please circle the 2 if the item is very true or often true of you. Circle the 1 if the item is somewhat or sometimes true of you. If the item is not true of you, circle the 0.","Below is a list of items that describe kids. For each item that describes you now or within the past 6 months, please select the 2 if the item is very true or often true of you. Select the 1 if the item is somewhat or sometimes true of you. If the item is not true of you, select the 0.",56. Physical problems without known medical cause:,56. Physical problems without known medical cause:,Aches or pains (not stomach or headaches),"0= Not True (as far as you know), 1= Somewhat or Sometimes True, 2= Very True or Often True",1,1,0,oo,2,,,Youth Self Report
2007,qr20,"Below is a list of items that describe kids. For each item that describes you now or within the past 6 months, please circle the 2 if the item is very true or often true of you. Circle the 1 if the item is somewhat or sometimes true of you. If the item is not true of you, circle the 0.","Below is a list of items that describe kids. For each item that describes you now or within the past 6 months, please select the 2 if the item is very true or often true of you. Select the 1 if the item is somewhat or sometimes true of you. If the item is not true of you, select the 0.",56. Physical problems without known medical cause:,56. Physical problems without known medical cause:,Headaches,"0= Not True (as far as you know), 1= Somewhat or Sometimes True, 2= Very True or Often True",1,1,0,oo,2,,,Youth Self Report
2008,qr20,"Below is a list of items that describe kids. For each item that describes you now or within the past 6 months, please circle the 2 if the item is very true or often true of you. Circle the 1 if the item is somewhat or sometimes true of you. If the item is not true of you, circle the 0.","Below is a list of items that describe kids. For each item that describes you now or within the past 6 months, please select the 2 if the item is very true or often true of you. Select the 1 if the item is somewhat or sometimes true of you. If the item is not true of you, select the 0.",56. Physical problems without known medical cause:,56. Physical problems without known medical cause:,"Nausea, feel sick","0= Not True (as far as you know), 1= Somewhat or Sometimes True, 2= Very True or Often True",1,1,0,oo,2,,,Youth Self Report
2009,qr20,"Below is a list of items that describe kids. For each item that describes you now or within the past 6 months, please circle the 2 if the item is very true or often true of you. Circle the 1 if the item is somewhat or sometimes true of you. If the item is not true of you, circle the 0.","Below is a list of items that describe kids. For each item that describes you now or within the past 6 months, please select the 2 if the item is very true or often true of you. Select the 1 if the item is somewhat or sometimes true of you. If the item is not true of you, select the 0.",56. Physical problems without known medical cause:,56. Physical problems without known medical cause:,Problems with eyes (not if corrected by glasses) (describe):,"0= Not True (as far as you know), 1= Somewhat or Sometimes True, 2= Very True or Often True",1,1,0,oo,2,,,Youth Self Report
2010,qr20,"Below is a list of items that describe kids. For each item that describes you now or within the past 6 months, please circle the 2 if the item is very true or often true of you. Circle the 1 if the item is somewhat or sometimes true of you. If the item is not true of you, circle the 0.","Below is a list of items that describe kids. For each item that describes you now or within the past 6 months, please select the 2 if the item is very true or often true of you. Select the 1 if the item is somewhat or sometimes true of you. If the item is not true of you, select the 0.",56. Physical problems without known medical cause:,56. Physical problems without known medical cause:,Rashes or other skin problems,"0= Not True (as far as you know), 1= Somewhat or Sometimes True, 2= Very True or Often True",1,1,0,oo,2,,,Youth Self Report
2011,qr20,"Below is a list of items that describe kids. For each item that describes you now or within the past 6 months, please circle the 2 if the item is very true or often true of you. Circle the 1 if the item is somewhat or sometimes true of you. If the item is not true of you, circle the 0.","Below is a list of items that describe kids. For each item that describes you now or within the past 6 months, please select the 2 if the item is very true or often true of you. Select the 1 if the item is somewhat or sometimes true of you. If the item is not true of you, select the 0.",56. Physical problems without known medical cause:,56. Physical problems without known medical cause:,Stomach aches,"0= Not True (as far as you know), 1= Somewhat or Sometimes True, 2= Very True or Often True",1,1,0,oo,2,,,Youth Self Report
2012,qr20,"Below is a list of items that describe kids. For each item that describes you now or within the past 6 months, please circle the 2 if the item is very true or often true of you. Circle the 1 if the item is somewhat or sometimes true of you. If the item is not true of you, circle the 0.","Below is a list of items that describe kids. For each item that describes you now or within the past 6 months, please select the 2 if the item is very true or often true of you. Select the 1 if the item is somewhat or sometimes true of you. If the item is not true of you, select the 0.",56. Physical problems without known medical cause:,56. Physical problems without known medical cause:,"Vomiting, throwing up","0= Not True (as far as you know), 1= Somewhat or Sometimes True, 2= Very True or Often True",1,1,0,oo,2,,,Youth Self Report
2013,qr20,"Below is a list of items that describe kids. For each item that describes you now or within the past 6 months, please circle the 2 if the item is very true or often true of you. Circle the 1 if the item is somewhat or sometimes true of you. If the item is not true of you, circle the 0.","Below is a list of items that describe kids. For each item that describes you now or within the past 6 months, please select the 2 if the item is very true or often true of you. Select the 1 if the item is somewhat or sometimes true of you. If the item is not true of you, select the 0.",56. Physical problems without known medical cause:,56. Physical problems without known medical cause:,Other (describe):,"0= Not True (as far as you know), 1= Somewhat or Sometimes True, 2= Very True or Often True",1,1,0,oo,2,,,Youth Self Report
2014,qr20,"Below is a list of items that describe kids. For each item that describes you now or within the past 6 months, please circle the 2 if the item is very true or often true of you. Circle the 1 if the item is somewhat or sometimes true of you. If the item is not true of you, circle the 0.","Below is a list of items that describe kids. For each item that describes you now or within the past 6 months, please select the 2 if the item is very true or often true of you. Select the 1 if the item is somewhat or sometimes true of you. If the item is not true of you, select the 0.",,,I physically attack people,"0= Not True (as far as you know), 1= Somewhat or Sometimes True, 2= Very True or Often True",1,1,0,oo,2,,,Youth Self Report
2015,qr20,"Below is a list of items that describe kids. For each item that describes you now or within the past 6 months, please circle the 2 if the item is very true or often true of you. Circle the 1 if the item is somewhat or sometimes true of you. If the item is not true of you, circle the 0.","Below is a list of items that describe kids. For each item that describes you now or within the past 6 months, please select the 2 if the item is very true or often true of you. Select the 1 if the item is somewhat or sometimes true of you. If the item is not true of you, select the 0.",,,I pick my skin or other parts of my body (describe):,"0= Not True (as far as you know), 1= Somewhat or Sometimes True, 2= Very True or Often True",1,1,0,oo,2,,,Youth Self Report
2016,qr20,"Below is a list of items that describe kids. For each item that describes you now or within the past 6 months, please circle the 2 if the item is very true or often true of you. Circle the 1 if the item is somewhat or sometimes true of you. If the item is not true of you, circle the 0.","Below is a list of items that describe kids. For each item that describes you now or within the past 6 months, please select the 2 if the item is very true or often true of you. Select the 1 if the item is somewhat or sometimes true of you. If the item is not true of you, select the 0.",,,I can be pretty friendly,"0= Not True (as far as you know), 1= Somewhat or Sometimes True, 2= Very True or Often True",1,1,0,oo,2,,,Youth Self Report
2017,qr20,"Below is a list of items that describe kids. For each item that describes you now or within the past 6 months, please circle the 2 if the item is very true or often true of you. Circle the 1 if the item is somewhat or sometimes true of you. If the item is not true of you, circle the 0.","Below is a list of items that describe kids. For each item that describes you now or within the past 6 months, please select the 2 if the item is very true or often true of you. Select the 1 if the item is somewhat or sometimes true of you. If the item is not true of you, select the 0.",,,I like to try new things,"0= Not True (as far as you know), 1= Somewhat or Sometimes True, 2= Very True or Often True",1,1,0,0,2,,,Youth Self Report
2018,qr20,"Below is a list of items that describe kids. For each item that describes you now or within the past 6 months, please circle the 2 if the item is very true or often true of you. Circle the 1 if the item is somewhat or sometimes true of you. If the item is not true of you, circle the 0.","Below is a list of items that describe kids. For each item that describes you now or within the past 6 months, please select the 2 if the item is very true or often true of you. Select the 1 if the item is somewhat or sometimes true of you. If the item is not true of you, select the 0.",,,My school work is poor,"0= Not True (as far as you know), 1= Somewhat or Sometimes True, 2= Very True or Often True",1,1,0,oo,2,,,Youth Self Report
2019,qr20,"Below is a list of items that describe kids. For each item that describes you now or within the past 6 months, please circle the 2 if the item is very true or often true of you. Circle the 1 if the item is somewhat or sometimes true of you. If the item is not true of you, circle the 0.","Below is a list of items that describe kids. For each item that describes you now or within the past 6 months, please select the 2 if the item is very true or often true of you. Select the 1 if the item is somewhat or sometimes true of you. If the item is not true of you, select the 0.",,,I am poorly coordinated or clumsy,"0= Not True (as far as you know), 1= Somewhat or Sometimes True, 2= Very True or Often True",1,1,0,oo,2,,,Youth Self Report
2020,qr20,"Below is a list of items that describe kids. For each item that describes you now or within the past 6 months, please circle the 2 if the item is very true or often true of you. Circle the 1 if the item is somewhat or sometimes true of you. If the item is not true of you, circle the 0.","Below is a list of items that describe kids. For each item that describes you now or within the past 6 months, please select the 2 if the item is very true or often true of you. Select the 1 if the item is somewhat or sometimes true of you. If the item is not true of you, select the 0.",,,I would rather be with older kids than kids my own age,"0= Not True (as far as you know), 1= Somewhat or Sometimes True, 2= Very True or Often True",1,1,0,oo,2,,,Youth Self Report
2021,qr20,"Below is a list of items that describe kids. For each item that describes you now or within the past 6 months, please circle the 2 if the item is very true or often true of you. Circle the 1 if the item is somewhat or sometimes true of you. If the item is not true of you, circle the 0.","Below is a list of items that describe kids. For each item that describes you now or within the past 6 months, please select the 2 if the item is very true or often true of you. Select the 1 if the item is somewhat or sometimes true of you. If the item is not true of you, select the 0.",,,I would rather be with younger kids than kids my own age,"0= Not True (as far as you know), 1= Somewhat or Sometimes True, 2= Very True or Often True",1,1,0,oo,2,,,Youth Self Report
2022,qr20,"Below is a list of items that describe kids. For each item that describes you now or within the past 6 months, please circle the 2 if the item is very true or often true of you. Circle the 1 if the item is somewhat or sometimes true of you. If the item is not true of you, circle the 0.","Below is a list of items that describe kids. For each item that describes you now or within the past 6 months, please select the 2 if the item is very true or often true of you. Select the 1 if the item is somewhat or sometimes true of you. If the item is not true of you, select the 0.",,,I refuse to talk,"0= Not True (as far as you know), 1= Somewhat or Sometimes True, 2= Very True or Often True",1,1,0,oo,2,,,Youth Self Report
2023,qr20,"Below is a list of items that describe kids. For each item that describes you now or within the past 6 months, please circle the 2 if the item is very true or often true of you. Circle the 1 if the item is somewhat or sometimes true of you. If the item is not true of you, circle the 0.","Below is a list of items that describe kids. For each item that describes you now or within the past 6 months, please select the 2 if the item is very true or often true of you. Select the 1 if the item is somewhat or sometimes true of you. If the item is not true of you, select the 0.",,,I repeat certain acts over and over (describe):,"0= Not True (as far as you know), 1= Somewhat or Sometimes True, 2= Very True or Often True",1,1,0,oo,2,,,Youth Self Report
2024,qr20,"Below is a list of items that describe kids. For each item that describes you now or within the past 6 months, please circle the 2 if the item is very true or often true of you. Circle the 1 if the item is somewhat or sometimes true of you. If the item is not true of you, circle the 0.","Below is a list of items that describe kids. For each item that describes you now or within the past 6 months, please select the 2 if the item is very true or often true of you. Select the 1 if the item is somewhat or sometimes true of you. If the item is not true of you, select the 0.",,,I run away from home,"0= Not True (as far as you know), 1= Somewhat or Sometimes True, 2= Very True or Often True",1,1,0,oo,2,,,Youth Self Report
2025,qr20,"Below is a list of items that describe kids. For each item that describes you now or within the past 6 months, please circle the 2 if the item is very true or often true of you. Circle the 1 if the item is somewhat or sometimes true of you. If the item is not true of you, circle the 0.","Below is a list of items that describe kids. For each item that describes you now or within the past 6 months, please select the 2 if the item is very true or often true of you. Select the 1 if the item is somewhat or sometimes true of you. If the item is not true of you, select the 0.",,,I scream a lot,"0= Not True (as far as you know), 1= Somewhat or Sometimes True, 2= Very True or Often True",1,1,0,oo,2,,,Youth Self Report
2026,qr20,"Below is a list of items that describe kids. For each item that describes you now or within the past 6 months, please circle the 2 if the item is very true or often true of you. Circle the 1 if the item is somewhat or sometimes true of you. If the item is not true of you, circle the 0.","Below is a list of items that describe kids. For each item that describes you now or within the past 6 months, please select the 2 if the item is very true or often true of you. Select the 1 if the item is somewhat or sometimes true of you. If the item is not true of you, select the 0.",,,I am secretive or keep things to myself,"0= Not True (as far as you know), 1= Somewhat or Sometimes True, 2= Very True or Often True",1,1,0,oo,2,,,Youth Self Report
2027,qr20,"Below is a list of items that describe kids. For each item that describes you now or within the past 6 months, please circle the 2 if the item is very true or often true of you. Circle the 1 if the item is somewhat or sometimes true of you. If the item is not true of you, circle the 0.","Below is a list of items that describe kids. For each item that describes you now or within the past 6 months, please select the 2 if the item is very true or often true of you. Select the 1 if the item is somewhat or sometimes true of you. If the item is not true of you, select the 0.",,,I see things that other people think aren't there (describe):,"0= Not True (as far as you know), 1= Somewhat or Sometimes True, 2= Very True or Often True",1,1,0,oo,2,,,Youth Self Report
2028,qr20,"Below is a list of items that describe kids. For each item that describes you now or within the past 6 months, please circle the 2 if the item is very true or often true of you. Circle the 1 if the item is somewhat or sometimes true of you. If the item is not true of you, circle the 0.","Below is a list of items that describe kids. For each item that describes you now or within the past 6 months, please select the 2 if the item is very true or often true of you. Select the 1 if the item is somewhat or sometimes true of you. If the item is not true of you, select the 0.",,,I am self-conscious or easily embarrassed,"0= Not True (as far as you know), 1= Somewhat or Sometimes True, 2= Very True or Often True",1,1,0,oo,2,,,Youth Self Report
2029,qr20,"Below is a list of items that describe kids. For each item that describes you now or within the past 6 months, please circle the 2 if the item is very true or often true of you. Circle the 1 if the item is somewhat or sometimes true of you. If the item is not true of you, circle the 0.","Below is a list of items that describe kids. For each item that describes you now or within the past 6 months, please select the 2 if the item is very true or often true of you. Select the 1 if the item is somewhat or sometimes true of you. If the item is not true of you, select the 0.",,,I set fires,"0= Not True (as far as you know), 1= Somewhat or Sometimes True, 2= Very True or Often True",1,1,0,oo,2,,,Youth Self Report
2030,qr20,"Below is a list of items that describe kids. For each item that describes you now or within the past 6 months, please circle the 2 if the item is very true or often true of you. Circle the 1 if the item is somewhat or sometimes true of you. If the item is not true of you, circle the 0.","Below is a list of items that describe kids. For each item that describes you now or within the past 6 months, please select the 2 if the item is very true or often true of you. Select the 1 if the item is somewhat or sometimes true of you. If the item is not true of you, select the 0.",,,I can work well with my hands,"0= Not True (as far as you know), 1= Somewhat or Sometimes True, 2= Very True or Often True",1,1,0,oo,2,,,Youth Self Report
2031,qr20,"Below is a list of items that describe kids. For each item that describes you now or within the past 6 months, please circle the 2 if the item is very true or often true of you. Circle the 1 if the item is somewhat or sometimes true of you. If the item is not true of you, circle the 0.","Below is a list of items that describe kids. For each item that describes you now or within the past 6 months, please select the 2 if the item is very true or often true of you. Select the 1 if the item is somewhat or sometimes true of you. If the item is not true of you, select the 0.",,,I show off or clown,"0= Not True (as far as you know), 1= Somewhat or Sometimes True, 2= Very True or Often True",1,1,0,oo,2,,,Youth Self Report
2032,qr20,"Below is a list of items that describe kids. For each item that describes you now or within the past 6 months, please circle the 2 if the item is very true or often true of you. Circle the 1 if the item is somewhat or sometimes true of you. If the item is not true of you, circle the 0.","Below is a list of items that describe kids. For each item that describes you now or within the past 6 months, please select the 2 if the item is very true or often true of you. Select the 1 if the item is somewhat or sometimes true of you. If the item is not true of you, select the 0.",,,I am too shy or timid,"0= Not True (as far as you know), 1= Somewhat or Sometimes True, 2= Very True or Often True",1,1,0,oo,2,,,Youth Self Report
2033,qr20,"Below is a list of items that describe kids. For each item that describes you now or within the past 6 months, please circle the 2 if the item is very true or often true of you. Circle the 1 if the item is somewhat or sometimes true of you. If the item is not true of you, circle the 0.","Below is a list of items that describe kids. For each item that describes you now or within the past 6 months, please select the 2 if the item is very true or often true of you. Select the 1 if the item is somewhat or sometimes true of you. If the item is not true of you, select the 0.",,,I sleep less than most kids,"0= Not True (as far as you know), 1= Somewhat or Sometimes True, 2= Very True or Often True",1,1,0,oo,2,,,Youth Self Report
2034,qr20,"Below is a list of items that describe kids. For each item that describes you now or within the past 6 months, please circle the 2 if the item is very true or often true of you. Circle the 1 if the item is somewhat or sometimes true of you. If the item is not true of you, circle the 0.","Below is a list of items that describe kids. For each item that describes you now or within the past 6 months, please select the 2 if the item is very true or often true of you. Select the 1 if the item is somewhat or sometimes true of you. If the item is not true of you, select the 0.",,,I sleep more than most kids during day and/or night (describe):,"0= Not True (as far as you know), 1= Somewhat or Sometimes True, 2= Very True or Often True",1,1,0,oo,2,,,Youth Self Report
2035,qr20,"Below is a list of items that describe kids. For each item that describes you now or within the past 6 months, please circle the 2 if the item is very true or often true of you. Circle the 1 if the item is somewhat or sometimes true of you. If the item is not true of you, circle the 0.","Below is a list of items that describe kids. For each item that describes you now or within the past 6 months, please select the 2 if the item is very true or often true of you. Select the 1 if the item is somewhat or sometimes true of you. If the item is not true of you, select the 0.",,,I am inattentive or easily distracted,"0= Not True (as far as you know), 1= Somewhat or Sometimes True, 2= Very True or Often True",1,1,0,oo,2,,,Youth Self Report
2036,qr20,"Below is a list of items that describe kids. For each item that describes you now or within the past 6 months, please circle the 2 if the item is very true or often true of you. Circle the 1 if the item is somewhat or sometimes true of you. If the item is not true of you, circle the 0.","Below is a list of items that describe kids. For each item that describes you now or within the past 6 months, please select the 2 if the item is very true or often true of you. Select the 1 if the item is somewhat or sometimes true of you. If the item is not true of you, select the 0.",,,I have a speech problem (describe):,"0= Not True (as far as you know), 1= Somewhat or Sometimes True, 2= Very True or Often True",1,1,0,oo,2,,,Youth Self Report
2037,qr20,"Below is a list of items that describe kids. For each item that describes you now or within the past 6 months, please circle the 2 if the item is very true or often true of you. Circle the 1 if the item is somewhat or sometimes true of you. If the item is not true of you, circle the 0.","Below is a list of items that describe kids. For each item that describes you now or within the past 6 months, please select the 2 if the item is very true or often true of you. Select the 1 if the item is somewhat or sometimes true of you. If the item is not true of you, select the 0.",,,I stand up for my rights,"0= Not True (as far as you know), 1= Somewhat or Sometimes True, 2= Very True or Often True",1,1,0,0,oo,,,Youth Self Report
2038,qr20,"Below is a list of items that describe kids. For each item that describes you now or within the past 6 months, please circle the 2 if the item is very true or often true of you. Circle the 1 if the item is somewhat or sometimes true of you. If the item is not true of you, circle the 0.","Below is a list of items that describe kids. For each item that describes you now or within the past 6 months, please select the 2 if the item is very true or often true of you. Select the 1 if the item is somewhat or sometimes true of you. If the item is not true of you, select the 0.",,,I steal at home,"0= Not True (as far as you know), 1= Somewhat or Sometimes True, 2= Very True or Often True",1,1,0,oo,2,,,Youth Self Report
2039,qr20,"Below is a list of items that describe kids. For each item that describes you now or within the past 6 months, please circle the 2 if the item is very true or often true of you. Circle the 1 if the item is somewhat or sometimes true of you. If the item is not true of you, circle the 0.","Below is a list of items that describe kids. For each item that describes you now or within the past 6 months, please select the 2 if the item is very true or often true of you. Select the 1 if the item is somewhat or sometimes true of you. If the item is not true of you, select the 0.",,,I steal from places other than home,"0= Not True (as far as you know), 1= Somewhat or Sometimes True, 2= Very True or Often True",1,1,0,oo,2,,,Youth Self Report
2040,qr20,"Below is a list of items that describe kids. For each item that describes you now or within the past 6 months, please circle the 2 if the item is very true or often true of you. Circle the 1 if the item is somewhat or sometimes true of you. If the item is not true of you, circle the 0.","Below is a list of items that describe kids. For each item that describes you now or within the past 6 months, please select the 2 if the item is very true or often true of you. Select the 1 if the item is somewhat or sometimes true of you. If the item is not true of you, select the 0.",,,I store up too many things I don't need (describe):,"0= Not True (as far as you know), 1= Somewhat or Sometimes True, 2= Very True or Often True",1,1,0,oo,2,,,Youth Self Report
2041,qr20,"Below is a list of items that describe kids. For each item that describes you now or within the past 6 months, please circle the 2 if the item is very true or often true of you. Circle the 1 if the item is somewhat or sometimes true of you. If the item is not true of you, circle the 0.","Below is a list of items that describe kids. For each item that describes you now or within the past 6 months, please select the 2 if the item is very true or often true of you. Select the 1 if the item is somewhat or sometimes true of you. If the item is not true of you, select the 0.",,,I do things other people think are strange (describe):,"0= Not True (as far as you know), 1= Somewhat or Sometimes True, 2= Very True or Often True",1,1,0,oo,2,,,Youth Self Report
2042,qr20,"Below is a list of items that describe kids. For each item that describes you now or within the past 6 months, please circle the 2 if the item is very true or often true of you. Circle the 1 if the item is somewhat or sometimes true of you. If the item is not true of you, circle the 0.","Below is a list of items that describe kids. For each item that describes you now or within the past 6 months, please select the 2 if the item is very true or often true of you. Select the 1 if the item is somewhat or sometimes true of you. If the item is not true of you, select the 0.",,,I have thoughts that other people would think are strange (describe):,"0= Not True (as far as you know), 1= Somewhat or Sometimes True, 2= Very True or Often True",1,1,0,oo,2,,,Youth Self Report
2043,qr20,"Below is a list of items that describe kids. For each item that describes you now or within the past 6 months, please circle the 2 if the item is very true or often true of you. Circle the 1 if the item is somewhat or sometimes true of you. If the item is not true of you, circle the 0.","Below is a list of items that describe kids. For each item that describes you now or within the past 6 months, please select the 2 if the item is very true or often true of you. Select the 1 if the item is somewhat or sometimes true of you. If the item is not true of you, select the 0.",,,I am stubborn,"0= Not True (as far as you know), 1= Somewhat or Sometimes True, 2= Very True or Often True",1,1,0,oo,2,,,Youth Self Report
2044,qr20,"Below is a list of items that describe kids. For each item that describes you now or within the past 6 months, please circle the 2 if the item is very true or often true of you. Circle the 1 if the item is somewhat or sometimes true of you. If the item is not true of you, circle the 0.","Below is a list of items that describe kids. For each item that describes you now or within the past 6 months, please select the 2 if the item is very true or often true of you. Select the 1 if the item is somewhat or sometimes true of you. If the item is not true of you, select the 0.",,,My moods or feelings change suddenly,"0= Not True (as far as you know), 1= Somewhat or Sometimes True, 2= Very True or Often True",1,1,0,oo,2,,,Youth Self Report
2045,qr20,"Below is a list of items that describe kids. For each item that describes you now or within the past 6 months, please circle the 2 if the item is very true or often true of you. Circle the 1 if the item is somewhat or sometimes true of you. If the item is not true of you, circle the 0.","Below is a list of items that describe kids. For each item that describes you now or within the past 6 months, please select the 2 if the item is very true or often true of you. Select the 1 if the item is somewhat or sometimes true of you. If the item is not true of you, select the 0.",,,I enjoy being with people,"0= Not True (as far as you know), 1= Somewhat or Sometimes True, 2= Very True or Often True",1,1,0,0,oo,,,Youth Self Report
2046,qr20,"Below is a list of items that describe kids. For each item that describes you now or within the past 6 months, please circle the 2 if the item is very true or often true of you. Circle the 1 if the item is somewhat or sometimes true of you. If the item is not true of you, circle the 0.","Below is a list of items that describe kids. For each item that describes you now or within the past 6 months, please select the 2 if the item is very true or often true of you. Select the 1 if the item is somewhat or sometimes true of you. If the item is not true of you, select the 0.",,,I am suspicious,"0= Not True (as far as you know), 1= Somewhat or Sometimes True, 2= Very True or Often True",1,1,0,oo,2,,,Youth Self Report
2047,qr20,"Below is a list of items that describe kids. For each item that describes you now or within the past 6 months, please circle the 2 if the item is very true or often true of you. Circle the 1 if the item is somewhat or sometimes true of you. If the item is not true of you, circle the 0.","Below is a list of items that describe kids. For each item that describes you now or within the past 6 months, please select the 2 if the item is very true or often true of you. Select the 1 if the item is somewhat or sometimes true of you. If the item is not true of you, select the 0.",,,I swear or use dirty language,"0= Not True (as far as you know), 1= Somewhat or Sometimes True, 2= Very True or Often True",1,1,0,oo,2,,,Youth Self Report
2048,qr20,"Below is a list of items that describe kids. For each item that describes you now or within the past 6 months, please circle the 2 if the item is very true or often true of you. Circle the 1 if the item is somewhat or sometimes true of you. If the item is not true of you, circle the 0.","Below is a list of items that describe kids. For each item that describes you now or within the past 6 months, please select the 2 if the item is very true or often true of you. Select the 1 if the item is somewhat or sometimes true of you. If the item is not true of you, select the 0.",,,I think about killing myself,"0= Not True (as far as you know), 1= Somewhat or Sometimes True, 2= Very True or Often True",1,1,0,oo,2,,,Youth Self Report
2049,qr20,"Below is a list of items that describe kids. For each item that describes you now or within the past 6 months, please circle the 2 if the item is very true or often true of you. Circle the 1 if the item is somewhat or sometimes true of you. If the item is not true of you, circle the 0.","Below is a list of items that describe kids. For each item that describes you now or within the past 6 months, please select the 2 if the item is very true or often true of you. Select the 1 if the item is somewhat or sometimes true of you. If the item is not true of you, select the 0.",,,I like to make others laugh,"0= Not True (as far as you know), 1= Somewhat or Sometimes True, 2= Very True or Often True",1,1,0,0,oo,,,Youth Self Report
2050,qr20,"Below is a list of items that describe kids. For each item that describes you now or within the past 6 months, please circle the 2 if the item is very true or often true of you. Circle the 1 if the item is somewhat or sometimes true of you. If the item is not true of you, circle the 0.","Below is a list of items that describe kids. For each item that describes you now or within the past 6 months, please select the 2 if the item is very true or often true of you. Select the 1 if the item is somewhat or sometimes true of you. If the item is not true of you, select the 0.",,,I talk too much,"0= Not True (as far as you know), 1= Somewhat or Sometimes True, 2= Very True or Often True",1,1,0,oo,2,,,Youth Self Report
2051,qr20,"Below is a list of items that describe kids. For each item that describes you now or within the past 6 months, please circle the 2 if the item is very true or often true of you. Circle the 1 if the item is somewhat or sometimes true of you. If the item is not true of you, circle the 0.","Below is a list of items that describe kids. For each item that describes you now or within the past 6 months, please select the 2 if the item is very true or often true of you. Select the 1 if the item is somewhat or sometimes true of you. If the item is not true of you, select the 0.",,,I tease others a lot,"0= Not True (as far as you know), 1= Somewhat or Sometimes True, 2= Very True or Often True",1,1,0,oo,2,,,Youth Self Report
2052,qr20,"Below is a list of items that describe kids. For each item that describes you now or within the past 6 months, please circle the 2 if the item is very true or often true of you. Circle the 1 if the item is somewhat or sometimes true of you. If the item is not true of you, circle the 0.","Below is a list of items that describe kids. For each item that describes you now or within the past 6 months, please select the 2 if the item is very true or often true of you. Select the 1 if the item is somewhat or sometimes true of you. If the item is not true of you, select the 0.",,,I have a hot temper,"0= Not True (as far as you know), 1= Somewhat or Sometimes True, 2= Very True or Often True",1,1,0,oo,2,,,Youth Self Report
2053,qr20,"Below is a list of items that describe kids. For each item that describes you now or within the past 6 months, please circle the 2 if the item is very true or often true of you. Circle the 1 if the item is somewhat or sometimes true of you. If the item is not true of you, circle the 0.","Below is a list of items that describe kids. For each item that describes you now or within the past 6 months, please select the 2 if the item is very true or often true of you. Select the 1 if the item is somewhat or sometimes true of you. If the item is not true of you, select the 0.",,,I think about sex too much,"0= Not True (as far as you know), 1= Somewhat or Sometimes True, 2= Very True or Often True",1,1,0,oo,2,,,Youth Self Report
2054,qr20,"Below is a list of items that describe kids. For each item that describes you now or within the past 6 months, please circle the 2 if the item is very true or often true of you. Circle the 1 if the item is somewhat or sometimes true of you. If the item is not true of you, circle the 0.","Below is a list of items that describe kids. For each item that describes you now or within the past 6 months, please select the 2 if the item is very true or often true of you. Select the 1 if the item is somewhat or sometimes true of you. If the item is not true of you, select the 0.",,,I threaten to hurt people,"0= Not True (as far as you know), 1= Somewhat or Sometimes True, 2= Very True or Often True",1,1,0,oo,2,,,Youth Self Report
2055,qr20,"Below is a list of items that describe kids. For each item that describes you now or within the past 6 months, please circle the 2 if the item is very true or often true of you. Circle the 1 if the item is somewhat or sometimes true of you. If the item is not true of you, circle the 0.","Below is a list of items that describe kids. For each item that describes you now or within the past 6 months, please select the 2 if the item is very true or often true of you. Select the 1 if the item is somewhat or sometimes true of you. If the item is not true of you, select the 0.",,,I like to help others,"0= Not True (as far as you know), 1= Somewhat or Sometimes True, 2= Very True or Often True",1,1,0,oo,2,,,Youth Self Report
2056,qr20,"Below is a list of items that describe kids. For each item that describes you now or within the past 6 months, please circle the 2 if the item is very true or often true of you. Circle the 1 if the item is somewhat or sometimes true of you. If the item is not true of you, circle the 0.","Below is a list of items that describe kids. For each item that describes you now or within the past 6 months, please select the 2 if the item is very true or often true of you. Select the 1 if the item is somewhat or sometimes true of you. If the item is not true of you, select the 0.",,,"I smoke, chew, or sniff tobacco","0= Not True (as far as you know), 1= Somewhat or Sometimes True, 2= Very True or Often True",1,1,0,oo,2,,,Youth Self Report
